Name	SMILES	Melting Point	Boiling Point	Length	Cycle_Count	Acid-P	Amide	Acyl_Halide-F	Acyl_Halide-Cl	Acyl_Halide-Br	Acyl_Halide-I	Ester-C	Acid-C	Ketone	Base-C	Aldehyde	Ether	Nitrile	Imine	Nitro	Amine-T	Amine-S	Amine-P	Allene	Alkine	Alkene	Org-Chloride	Org-Fluoride	Org-Bromide	Org-Iodide	Unidentified Acid	Unidentified Oxyl	Unidentified Base
2,3-dichloronaphthalene-1,4-dione	C1=CC=C2C(=C1)C(=O)C(=C(C2=O)Cl)Cl	467.48333333333335	674.15	8	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0
bis(2-ethylhexyl) benzene-1,2-dicarboxylate	CCCCC(CC)COC(=O)C1=CC=CC=C1C(=O)OCC(CC)CCCC	221.48333333333332	658.0018518518518	22	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
bis(2-methoxyethyl) benzene-1,2-dicarboxylate	COCCOC(=O)C1=CC=CC=C1C(=O)OCCOC	228.14999999999998	613.15	18	1	0	0	0	0	0	0	1	0	1	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
bis(2-butoxyethyl) benzene-1,2-dicarboxylate	CCCCOCCOC(=O)C1=CC=CC=C1C(=O)OCCOCCCC	218.14999999999998	543.15	24	1	0	0	0	0	0	0	1	0	1	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
dioctyl benzene-1,2-dicarboxylate	CCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC	264.81666666666666	493.15	26	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
(2-hydroxyphenyl)-phenylmethanone	C1=CC=C(C=C1)C(=O)C2=CC=CC=C2O	313.15	None	12	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
1,3,3-trimethyl-2-methylideneindole	CC1(C(=C)N(C2=CC=CC=C21)C)C	None	521.15	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0
3,4,5-trimethoxybenzoic acid	COC1=CC(=CC(=C1OC)OC)C(=O)O	444.91666666666663	None	7	1	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
8-aminonaphthalen-2-ol	C1=CC2=C(C=C(C=C2)O)C(=C1)N	479.15	None	6	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0
1H-3,1-benzoxazine-2,4-dione	C1=CC=C2C(=C1)C(=O)OC(=O)N2	516.15	None	9	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
1,3-dichloro-5,5-dimethylimidazolidine-2,4-dione	CC1(C(=O)N(C(=O)N1Cl)Cl)C	405.2833333333333	485.15	3	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
phenyl 2-hydroxybenzoate	C1=CC=C(C=C1)OC(=O)C2=CC=CC=C2O	315.3277777777778	445.65	13	2	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
(3,3,5-trimethylcyclohexyl) 2-hydroxybenzoate	CC1CC(CC(C1)(C)C)OC(=O)C2=CC=CC=C2O	None	436.2055555555555	13	2	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
benzyl 2-hydroxybenzoate	C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2O	296.9129629629629	537.0388888888889	14	2	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
ethyl 2-hydroxybenzoate	CCOC(=O)C1=CC=CC=C1O	274.29999999999995	505.65	11	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
1,3-dichloro-2-methylbenzene	CC1=C(C=CC=C1Cl)Cl	291.2833333333333	471.15	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0
3-hydroxy-2-methylpyran-4-one	CC1=C(C(=O)C=CO1)O	435.16851851851845	366.0388888888889	4	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
1,2,3,4,5,6-hexachlorobenzene	C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)Cl	528.60375	597.0574074074074	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
2,3,5,6-tetrachlorocyclohexa-2,5-diene-1,4-dione	C1(=C(C(=O)C(=C(C1=O)Cl)Cl)Cl)Cl	563.3722222222223 and decomposes	2265.15	2	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
2-methylbenzoic acid	CC1=CC=CC=C1C(=O)O	378.75	531.7055555555555	9	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
2-chlorobenzoic acid	C1=CC=C(C(=C1)C(=O)O)Cl	414.6240740740741	1412.65	5	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0
1-(2-hydroxyphenyl)ethanone	CC(=O)C1=CC=CC=C1O	278.15	491.15	9	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
2-methyl-1,3,5-trinitrobenzene	CC1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-]	353.4611111111111	513.15	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0
(2R,3S,4R,5R,6R)-5-amino-2-(aminomethyl)-6-[(1R,2R,3S,4R,6S)-4,6-diamino-2-[(2S,3R,4S,5R)-4-[(2R,3R,4R,5S,6S)-3-amino-6-(aminomethyl)-4,5-dihydroxyoxan-2-yl]oxy-3-hydroxy-5-(hydroxymethyl)oxolan-2-yl]oxy-3-hydroxycyclohexyl]oxyoxane-3,4-diol	C1C(C(C(C(C1N)OC2C(C(C(C(O2)CN)O)O)N)OC3C(C(C(O3)CO)OC4C(C(C(C(O4)CN)O)O)N)O)O)N	279.15	None	3	4	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
ditridecyl benzene-1,2-dicarboxylate	CCCCCCCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCCCCCCC	236.14999999999998	558.15	36	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
2-O-decyl 1-O-octyl benzene-1,2-dicarboxylate	CCCCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC	233.14999999999998	519.4462962962963	28	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
6-diethoxyphosphinothioyloxy-2-phenylpyridazin-3-one	CCOP(=S)(OCC)OC1=NN(C(=O)C=C1)C2=CC=CC=C2	328.15	None	14	2	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	4	0	0	0	0	0	0	2
1-methoxy-2,4-dinitrobenzene	COC1=C(C=C(C=C1)[N+](=O)[O-])[N+](=O)[O-]	367.65	None	6	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0
2-hydroxy-5-iodobenzoic acid	C1=CC(=C(C=C1I)C(=O)O)O	463.15	None	4	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1
4-methyl-3-nitroaniline	CC1=C(C=C(C=C1)N)[N+](=O)[O-]	351.4833333333333	None	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	3	0	0	0	0	0	0	0
4-methyl-2-nitrophenol	CC1=CC(=C(C=C1)O)[N+](=O)[O-]	309.65	None	6	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0
(5-methyl-2-propan-2-ylpyrazol-3-yl) N,N-dimethylcarbamate	CC1=NN(C(=C1)OC(=O)N(C)C)C(C)C	None	376.0388888888889	6	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0
2H-phthalazin-1-one	C1=CC=C2C(=C1)C=NNC2=O	458.0388888888889	610.3722222222223	10	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	3	0	0	0	0	0	0	0
ethyl 2-(4-oxo-2-phenylchromen-7-yl)oxyacetate	CCOC(=O)COC1=CC2=C(C=C1)C(=O)C=C(O2)C3=CC=CC=C3	396.84999999999997	None	19	3	0	0	0	0	0	0	0	0	2	1	0	2	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
2-tert-butyl-6-[(3-tert-butyl-2-hydroxy-5-methylphenyl)methyl]-4-methylphenol	CC1=CC(=C(C(=C1)C(C)(C)C)O)CC2=C(C(=CC(=C2)C)C(C)(C)C)O	396.15	None	8	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1
2-hydroxy-1,2-diphenylethanone	C1=CC=C(C=C1)C(C(=O)C2=CC=CC=C2)O	410.2055555555555	556.7222222222222	6	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
4-(4-aminophenyl)sulfinylaniline	C1=CC(=CC=C1N)S(=O)C2=CC=C(C=C2)N	448.15	None	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	6	0	0	0	0	0	1	0
1,2,3,4-tetrahydronaphthalene	C1CCC2=CC=CC=C2C1	238.67222222222222	480.7944444444444	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
isoquinoline	C1=CC=C2C=NC=CC2=C1	299.26	516.3499999999999	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0
2-formylbenzoic acid	C1=CC=C(C(=C1)C=O)C(=O)O	371.15	None	6	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
2-nitro-N-phenylaniline	C1=CC=C(C=C1)NC2=CC=CC=C2[N+](=O)[O-]	348.4	None	13	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	6	0	0	0	0	0	0	0
4-(4-amino-3-methoxyphenyl)-2-methoxyaniline	COC1=C(C=CC(=C1)C2=CC(=C(C=C2)N)OC)N	410.42777777777775	629.15	5	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	1
2-quinolin-2-ylquinoline	C1=CC=C2C(=C1)C=CC(=N2)C3=NC4=CC=CC=C4C=C3	467.65	None	18	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	8	0	0	0	0	0	0	0
4-(4-amino-3-methylphenyl)-2-methylaniline	CC1=C(C=CC(=C1)C2=CC(=C(C=C2)N)C)N	403.4030864197531	546.3166666666666	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
2-[N-(2-hydroxyethyl)anilino]ethanol	C1=CC=C(C=C1)N(CCO)CCO	330.15	None	8	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0
6,7-dimethoxychromen-2-one	COC1=C(C=C2C(=C1)C=CC(=O)O2)OC	417.9	None	6	2	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
3,4-dimethoxybenzaldehyde	COC1=C(C=C(C=C1)C=O)OC	319.65	554.2055555555555	6	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
naphthalene-2-sulfonic acid	C1=CC=C2C=C(C=CC2=C1)S(=O)(=O)O	364.15	None	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	1	0
2-(3,4-dimethoxyphenyl)ethanamine	COC1=C(C=C(C=C1)CCN)OC	None	437.15	6	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0
2-naphthalen-2-yloxyacetic acid	C1=CC=C2C=C(C=CC2=C1)OCC(=O)O	429.15	None	10	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
2-benzyl-4-chlorophenol	C1=CC=C(C=C1)CC2=C(C=CC(=C2)Cl)O	321.65	434.2055555555555	8	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0
2-(2,4-dichlorophenoxy)propanoic acid	CC(C(=O)O)OC1=C(C=C(C=C1)Cl)Cl	391.775	None	6	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0
N,N-bis(2-hydroxyethyl)dodecanamide	CCCCCCCCCCCC(=O)N(CCO)CCO	315.8648148148148	514.5388888888889	16	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ethyl piperazine-1-carboxylate	CCOC(=O)N1CCNCC1	None	510.15	10	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1,3-diphenylpropane-1,3-dione	C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=CC=C2	343.65	None	13	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
2-(2-benzoyloxyethoxy)ethyl benzoate	C1=CC=C(C=C1)C(=O)OCCOCCOC(=O)C2=CC=CC=C2	284.31666666666666	445.325	19	2	0	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
1,3-benzodioxole-5-carbaldehyde	C1OC2=C(O1)C=C(C=C2)C=O	310.2055555555555	536.075925925926	8	2	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
5-prop-1-enyl-1,3-benzodioxole	CC=CC1=CC2=C(C=C1)OCO2	281.34999999999997	526.15	10	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
dimethyl benzene-1,4-dicarboxylate	COC(=O)C1=CC=C(C=C1)C(=O)OC	413.9944444444444	564.15	10	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
N-(2-methylphenyl)acetamide	CC1=CC=CC=C1NC(=O)C	383.15	569.187037037037	10	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0
2-methoxy-5-methylaniline	CC1=CC(=C(C=C1)OC)N	325.5722222222222	508.15	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1
2-methyl-1,3-benzothiazole	CC1=NC2=CC=CC=C2S1	287.15	511.15	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0
2-(1,3-benzothiazol-2-yldisulfanyl)-1,3-benzothiazole	C1=CC=C2C(=C1)N=C(S2)SSC3=NC4=CC=CC=C4S3	450.09444444444443	None	18	4	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	3	0	0	0	0	0	0	0
2,4-dichlorophenol	C1=CC(=C(C=C1Cl)Cl)O	318.15	483.15	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	1
cyclopentanone	C1CCC(=O)C1	220.57444444444442	403.8375	5	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
imidazolidin-2-one	C1CNC(=O)N1	404.15	None	5	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1-methylpyrrolidine	CN1CCCC1	None	354.15	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2,4-bis(2-methylbutan-2-yl)phenol	CCC(C)(C)C1=CC(=C(C=C1)O)C(C)(C)CC	298.15	None	9	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
2-tert-butyl-4-methoxyphenol	CC(C)(C)C1=C(C=CC(=C1)OC)O	324.5388888888889	540.0944444444444	5	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
2-methyl-5-nitrobenzenesulfonic acid	CC1=C(C=C(C=C1)[N+](=O)[O-])S(=O)(=O)O	406.65	None	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	1	1	0
tris(2,6-dimethylphenyl) phosphate	CC1=C(C(=CC=C1)C)OP(=O)(OC2=C(C=CC=C2C)C)OC3=C(C=CC=C3C)C	410.95	536.15	9	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	1	2
1-methyl-2,4-dinitrobenzene	CC1=C(C=C(C=C1)[N+](=O)[O-])[N+](=O)[O-]	343.1037037037037	573.15 and decomposes	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0
1-chloro-2-nitro-4-(trifluoromethyl)benzene	C1=CC(=C(C=C1C(F)(F)F)[N+](=O)[O-])Cl	270.65	495.4555555555555	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0
3-ethoxy-4-hydroxybenzaldehyde	CCOC1=C(C=CC(=C1)C=O)O	350.34999999999997	562.65	6	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
4-hydroxy-3-methoxybenzoic acid	COC1=C(C=CC(=C1)C(=O)O)O	484.65	None	5	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ethyl 3-phenyloxirane-2-carboxylate	CCOC(=O)C1C(O1)C2=CC=CC=C2	273.15	540.65	12	2	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
trimethyl borate	B(OC)(OC)OC	243.16666666666663	340.9833333333333	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
N,N-diethylethanamine	CCN(CC)CC	158.31825396825394	362.3611111111111	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
trimethyl phosphite	COP(OC)OC	195.2833333333333	384.2055555555555	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
bicyclo[2.2.1]hepta-2,5-diene	C1C2C=CC1C=C2	254.04999999999998	362.65	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
3-aminobenzenesulfonic acid	C1=CC(=CC(=C1)S(=O)(=O)O)N	2265.15 and decomposes	None	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	0
benzyl-dimethyl-[2-[2-[4-(2,4,4-trimethylpentan-2-yl)phenoxy]ethoxy]ethyl]azanium;chloride	CC(C)(C)CC(C)(C)C1=CC=C(C=C1)OCCOCC[N+](C)(C)CC2=CC=CC=C2.[Cl-]	437.3166666666666	None	23	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
4-aminobenzenesulfonic acid	C1=CC(=CC=C1N)S(=O)(=O)O	692.15 and decomposes	None	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	1	1	0
[4-(carbamoylamino)phenyl]arsonic acid	C1=CC(=CC=C1NC(=O)N)[As](=O)(O)O	447.09444444444443	None	5	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	1	0	0
4-acetamidobenzenesulfonyl chloride	CC(=O)NC1=CC=C(C=C1)S(=O)(=O)Cl	422.15	None	9	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0
N-(4-sulfamoylphenyl)acetamide	CC(=O)NC1=CC=C(C=C1)S(=O)(=O)N	492.65	None	9	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0
5-nitro-1,3-thiazol-2-amine	C1=C(SC(=N1)N)[N+](=O)[O-]	475.26111111111106 and decomposes	None	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
1-(3-hydroxyphenyl)ethanone	CC(=O)C1=CC(=CC=C1)O	369.15	569.15	6	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
N,N,3-trimethylaniline	CC1=CC(=CC=C1)N(C)C	None	485.15	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0
1-chloro-3-nitrobenzene	C1=CC(=CC(=C1)Cl)[N+](=O)[O-]	318.67777777777775	508.9722222222222	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0
1,3,5-trinitro-1,3,5-triazinane	C1N(CN(CN1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-]	478.4	551.15	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0
2-chloro-1-methyl-4-nitrobenzene	CC1=C(C=C(C=C1)[N+](=O)[O-])Cl	340.4	533.15	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0
2-chloro-4-nitroaniline	C1=CC(=C(C=C1[N+](=O)[O-])Cl)N	381.1722222222222	473.15	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0
1-(3-nitrophenyl)ethanone	CC(=O)C1=CC(=CC=C1)[N+](=O)[O-]	354.18703703703704	475.224074074074	7	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0
3-nitrobenzoyl chloride	C1=CC(=CC(=C1)[N+](=O)[O-])C(=O)Cl	308.65	549.575925925926	5	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0
benzene-1,3-dicarboxylic acid	C1=CC(=CC(=C1)C(=O)O)C(=O)O	619.55	None	5	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
3-nitrobenzoic acid	C1=CC(=CC(=C1)[N+](=O)[O-])C(=O)O	413.9944444444444	None	5	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0
methyl 4-methoxybenzoate	COC1=CC=C(C=C1)C(=O)OC	321.65	529.15	9	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
1-(4-methylphenyl)ethanone	CC1=CC=C(C=C1)C(=O)C	301.15	499.15	7	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
4-chlorobenzoyl chloride	C1=CC(=CC=C1C(=O)Cl)Cl	289.15	495.15	4	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0
4-nitrobenzoyl chloride	C1=CC(=CC=C1C(=O)Cl)[N+](=O)[O-]	348.15	476.76111111111106	5	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0
2,2-dimethoxy-N-methylethanamine	CNCC(OC)OC	None	413.15	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2
1-chloro-2-methylanthracene-9,10-dione	CC1=C(C2=C(C=C1)C(=O)C3=CC=CC=C3C2=O)Cl	443.65	None	4	3	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0
1-hydroxyanthracene-9,10-dione	C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C(=CC=C3)O	466.95	None	10	3	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
1,5-diaminoanthracene-9,10-dione	C1=CC2=C(C(=C1)N)C(=O)C3=C(C2=O)C(=CC=C3)N	592.15	None	9	3	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	2	0	0	6	0	0	0	0	0	0	0
2,4,6-trinitrobenzoic acid	C1=C(C=C(C(=C1[N+](=O)[O-])C(=O)O)[N+](=O)[O-])[N+](=O)[O-]	501.84999999999997 and decomposes	None	4	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0
disodium;7-oxabicyclo[2.2.1]heptane-2,3-dicarboxylate	C1CC2C(C(C1O2)C(=O)[O-])C(=O)[O-].[Na+].[Na+]	363.15	None	8	2	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2,4,7-trinitrofluoren-9-one	C1=CC2=C(C=C1[N+](=O)[O-])C(=O)C3=C2C(=CC(=C3)[N+](=O)[O-])[N+](=O)[O-]	448.83888888888885	None	10	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	5	0	0	0	0	0	0	1
naphthalene-1,4-dione	C1=CC=C2C(=O)C=CC(=O)C2=C1	402.92777777777775	485.15	10	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
2-cyclohexyl-4,6-dinitrophenol	C1CCC(CC1)C2=C(C(=CC(=C2)[N+](=O)[O-])[N+](=O)[O-])O	380.2055555555555	None	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	1
